px_1;px_3;px_2;D_23;angle_2;setPx3;v_f;pz_3;pz_2;pz_1;py_1;py_2;py_3;v_cruise;vy3;p_12;vy1;d_2;d_3;d_1;setPx2;vy2;v3;setPx1;phi_2;angle_3;phi_1;angle_1;setPy3;phi_3;v1;CY;CX;i;k;setPy1;v2;D_12;setPy2;T_Z;R;vx2;vx1;p_23;vx3;k_f;
4.98347330093;-0.0141587341204;-5.01402950287;4.71238898038;1.52500262567;-0.0162158843174;0.5;1.65801644325;1.65725898743;1.67091369629;-0.00366535806097;-0.00665393285453;-5.0108127594;0.5;0.4981268516;3.13913010223;-0.00786485206292;5.01503534358;5.01183568391;4.98247548515;-4.93209666185;0.0375463296782;0.498551448678;4.96546769714;-1.57232252458;-0.0412742636701;1.57173268037;4.6687367043;-4.96100007424;-3.13856806177;0.180227724598;0.001;0.001;0;5.0;-0.00445184326726;0.820188253124;4.71238898038;-0.00289929988671;1.5;0.5;0.819328410157;-0.180056037988;4.71693976999;-0.0205715019702;1;
4.98491716385;-0.0129832364619;-5.01270580292;4.71238898038;1.52496479747;-0.0150421938499;0.5;1.68114769459;1.67423474789;1.67671620846;-0.00307915988378;-0.00582725415006;-5.00967693329;0.5;0.498126192368;3.13901248059;-0.0078486507104;5.01471191154;5.01169933067;4.98291975248;-4.93077203473;0.0375778137726;0.498551536028;4.96691256769;-1.57235718562;-0.041310536189;1.57181564098;4.66882407788;-4.95986431405;-3.13860299723;0.180216951478;0.002;0.002;1;5.0;-0.00386402495482;0.820198956943;4.71238898038;-0.0020694727728;1.5;0.5;0.81933768184;-0.180045961582;4.71693949557;-0.0205895738798;1;
4.9857006073;-0.0113214114681;-5.01128768921;4.71238898038;1.52489504986;-0.0133873255902;0.5;1.6752063036;1.67801177502;1.6835770607;-0.00273225619458;-0.00515582924709;-5.00804519653;0.5;0.498144350018;3.13881570593;-0.0078246471026;5.01429432201;5.01106566157;4.98270390458;-4.92935299219;0.0376355076566;0.498572555975;4.96769771039;-1.57242284337;-0.0414484461082;1.57194675788;4.66895305085;-4.95823076153;-3.13873469244;0.180198931194;0.003;0.003;2;5.0;-0.00351472090484;0.820210880791;4.71238898038;-0.00139227848142;1.5;0.5;0.819346970173;-0.180028969061;4.71687345811;-0.0206591412214;1;
4.98538970947;-0.011115542613;-5.00968742371;4.71238898038;1.52473256839;-0.0131731005;0.5;1.70486390591;1.70705974102;1.71301758289;-0.00254190922715;-0.00494007021189;-5.00714731216;0.5;0.498047448761;3.13849625358;-0.00779640891857;5.01369539437;5.01117010925;4.98139400512;-4.92774756066;0.0377712995926;0.49847228174;4.9673896176;-1.57257945765;-0.0412890083046;1.57210959595;4.66910287372;-4.95734256729;-3.13857627913;0.180169683136;0.004;0.004;3;5.0;-0.00332155011901;0.82026872833;4.71238898038;-0.00116294025263;1.5;0.5;0.819398630462;-0.18000091869;4.7171884857;-0.0205755788706;1;
4.98536396027;-0.0107052177191;-5.00348949432;4.71238898038;1.52464079471;-0.0127575563887;0.5;1.7224098444;1.70729327202;1.71937131882;-0.00211354484782;-0.00413510901853;-5.00428628922;0.5;0.497998749129;3.13834041335;-0.00777691840472;5.00849782519;5.00931090882;4.98036904047;-4.92154710634;0.0378478251513;0.498421471784;4.96736521193;-1.57262024974;-0.041188415719;1.5722246441;4.66920773248;-4.9544864143;-3.13845744323;0.18015541796;0.005;0.005;4;5.0;-0.00289123668829;0.820297478214;4.71238898038;-0.000350326503407;1.5;0.5;0.819423879867;-0.179987483344;4.71734811368;-0.0205233866961;1;
4.98529529572;-0.0106552112848;-4.99484300613;4.71238898038;1.52454748664;-0.0127009127609;0.5;1.68488287926;1.68140375614;1.70497941971;-0.00171268568374;-0.00321164587513;-4.9965262413;0.5;0.49793386952;3.13820168705;-0.0077565707214;5.00085149014;5.00255396682;4.979301269;-4.91289777762;0.0379257621094;0.498353918283;4.96729773045;-1.57263834332;-0.0410607070604;1.57234527681;4.66931774532;-4.94673285435;-3.13826330579;0.180142721039;0.006;0.006;5;5.0;-0.00248834275588;0.82032945273;4.71238898038;0.000580930335812;1.5;0.5;0.819452285117;-0.17997565267;4.71756034471;-0.0204570147615;1;
4.98610115051;-0.0089643811807;-4.99653339386;4.71238898038;1.52455196362;-0.0110168244855;0.5;1.7021214962;1.69378304482;1.69519901276;-0.00124258862343;-0.00232677278109;-4.99615478516;0.5;0.497968201471;3.13807318291;-0.00773724684306;5.00354208658;5.00318025517;4.97910797305;-4.91458803893;0.0379221440785;0.498390993125;4.96810467915;-1.57266036192;-0.041193037227;1.57245176235;4.66942230783;-4.94635796501;-3.13840180148;0.180130961123;0.007;0.007;6;5.0;-0.00201631330773;0.820330548293;4.71238898038;0.00146544162677;1.5;0.5;0.819453549294;-0.179964713671;4.71744386762;-0.0205244330476;1;
4.98755311966;-0.00765097793192;-4.9934835434;4.71238898038;1.52451694732;-0.00970614391638;0.5;1.71751916409;1.69303238392;1.69690907001;-0.000681042089127;-0.00139714730904;-4.99615859985;0.5;0.497982508084;3.137970448;-0.00772021444893;5.00149237141;5.00418307475;4.97956068665;-4.91153782721;0.0379510671177;0.49840640955;4.96955751608;-1.57267519657;-0.0412464364881;1.57253966261;4.66951471171;-4.94636034905;-3.13846506948;0.180121560435;0.008;0.008;7;5.0;-0.00145306353402;0.820335494561;4.71238898038;0.00239795940274;1.5;0.5;0.819457161871;-0.179956035804;4.71739543426;-0.0205516598446;1;
4.9894657135;-0.00607059616596;-4.9948220253;4.71238898038;1.52452673264;-0.00813127922877;0.5;1.72422921658;1.69621288776;1.69874322414;-4.16938019043e-05;-0.000467788573587;-4.99601793289;0.5;0.498013123026;3.13788511508;-0.00770527235039;5.00383098235;5.00504062236;4.98047392078;-4.91287643507;0.0379429729493;0.498439276316;4.97147082736;-1.57268843591;-0.0413544967143;1.57261175619;4.66959588743;-4.94621662059;-3.13858156535;0.180113752767;0.009;0.009;8;5.0;-0.000812221036944;0.820333861947;4.71238898038;0.00332650872134;1.5;0.5;0.819455902328;-0.179948861385;4.71729217774;-0.0206068306281;1;
4.99043321609;-0.00436967425048;-4.98793268204;4.71238898038;1.52459663388;-0.00643968655662;0.5;1.69700109959;1.67033946514;1.67083489895;0.000861008127686;0.0011828012066;-4.99067926407;0.5;0.498093834232;3.137993509;-0.0077022366564;4.99794045955;5.00069990997;4.98044160102;-4.90599022939;0.0378841187582;0.49852378358;4.97243732428;-1.57256049414;-0.0415347806925;1.57263130404;4.66961511392;-4.94086988065;-3.13871911703;0.18012367054;0.01;0.01;9;5.0;9.07844620459e-05;0.820299799492;4.71238898038;0.00497121308242;1.5;0.5;0.819424526477;-0.179958918198;4.71702668429;-0.0207001230614;1;
