px_1;px_3;px_2;D_23;angle_2;setPx3;v_f;pz_3;pz_2;pz_1;py_1;py_2;py_3;v_cruise;vy3;p_12;vy1;d_2;d_3;d_1;setPx2;vy2;v3;setPx1;phi_2;angle_3;phi_1;angle_1;setPy3;phi_3;v1;CY;CX;i;k;setPy1;v2;D_12;setPy2;T_Z;R;vx2;vx1;p_23;vx3;k_f;
-0.232604846358;0.569300413132;-1.16880583763;4.71238898038;0.864623901051;0.44373051525;0.5;1.50715458393;1.51175510883;1.52819788456;0.749801933765;-0.583538472652;-0.462449163198;0.5;-0.0164265502567;4.55014116376;-0.274519314969;1.30637828945;0.733459057436;0.785052835437;-1.105190755;0.271284964661;0.628064338188;-0.161594553776;-2.03385208257;4.68623175001;-0.300807939151;2.22896943839;-0.46573447325;2.25299921195;0.448801064621;0.0;0.0;669;5.0;0.694898070772;0.418052030842;4.71238898038;-0.52928147972;1.5;0.5;0.318075413134;0.355051462909;4.28685129453;-0.627849489408;1;
-0.211989969015;0.547254085541;-1.1616435051;4.71238898038;0.871359504527;0.423009198057;0.5;1.50643217564;1.50616073608;1.52469062805;0.759002685547;-0.563794076443;-0.478570789099;0.5;-0.00231384513097;4.53289670665;-0.282807388438;1.29123173504;0.726991770462;0.788051282361;-1.09571432752;0.277339693466;0.62122874654;-0.14367198238;-2.02264871016;4.70866434515;-0.272360109627;2.26232829383;-0.479033558125;2.28934005858;0.443467813266;0.0;0.0;670;5.0;0.702441207859;0.430794286149;4.71238898038;-0.508326137749;1.5;0.5;0.329645887896;0.341589933177;4.31198876873;-0.621224437421;1;
-0.198975324631;0.524119734764;-1.15168297291;4.71238898038;0.877248142572;0.401730411662;0.5;1.50496768951;1.49791431427;1.5274835825;0.766932308674;-0.542788147926;-0.500275969505;0.5;0.0211188628652;4.5258102502;-0.289955108147;1.27318209366;0.724553339675;0.792323384673;-1.08358222169;0.283067168984;0.612310923145;-0.132444517005;-2.01122144291;4.74688624548;-0.253846385928;2.28772107231;-0.496052196932;2.33292275973;0.441285252219;0.0;0.0;671;5.0;0.708941287044;0.442797730416;4.71238898038;-0.486174714129;1.5;0.5;0.34050375608;0.332654038131;4.34414420263;-0.61194661551;1;
-0.186231836677;0.507954001427;-1.14177203178;4.71238898038;0.882188988263;0.386956360499;0.5;1.50717735291;1.49307835102;1.52929592133;0.776493370533;-0.523677825928;-0.516559898853;0.5;0.0399728310554;4.51775293262;-0.297536117404;1.25613766679;0.724466284011;0.798513776634;-1.07198984158;0.287152832626;0.606307310671;-0.121725442615;-2.00082322238;4.77836516841;-0.235390847813;2.31590483967;-0.508565332642;2.36459427376;0.438810452281;0.0;0.0;672;5.0;0.716986147052;0.451880073737;4.71238898038;-0.466247259403;1.5;0.5;0.34891095104;0.322531970309;4.36541749614;-0.604988204637;1;
-0.156478330493;0.462138235569;-1.11664497852;4.71238898038;0.890881251145;0.345596337816;0.5;1.51128482819;1.48558199406;1.52786529064;0.792154371738;-0.482199728489;-0.555224657059;0.5;0.0846141468319;4.49977271337;-0.310555447132;1.21631105652;0.722389208516;0.807461464454;-1.04253404339;0.299601209349;0.588820772509;-0.0960408144228;-1.97843698345;4.85658922618;-0.195024389644;2.36985004606;-0.538301827692;2.44743818609;0.433315150279;0.0;0.0;673;5.0;0.730043282312;0.476520358749;4.71238898038;-0.422279486619;1.5;0.5;0.370554675667;0.302187580351;4.42587516954;-0.582709488763;1;
-0.127117842436;0.421643018723;-1.09372460842;4.71238898038;0.897491203661;0.308821095952;0.5;1.50853204727;1.47941827774;1.52358293533;0.796105027199;-0.446821212769;-0.579800188541;0.5;0.112683409709;4.48288744413;-0.317084041445;1.18147480517;0.7169038247;0.806189903309;-1.01611651991;0.309519666164;0.575254037157;-0.069566069518;-1.9586359425;4.90954843023;-0.158338079447;2.40464050939;-0.5572635066;2.51283003595;0.428190907761;0.0;0.0;674;5.0;0.73268821891;0.496364592632;4.71238898038;-0.384917279536;1.5;0.5;0.388040442578;0.287758864589;4.47146597844;-0.564109613853;1;
-0.108792804182;0.398365944624;-1.07708454132;4.71238898038;0.901304089323;0.287557240542;0.5;1.50604557991;1.47586905956;1.52066206932;0.793885111809;-0.422756373882;-0.591884076595;0.5;0.127115625167;4.47455441004;-0.319409628123;1.15707997166;0.713457907632;0.801304838993;-0.997699918528;0.314136081657;0.56843874311;-0.0525158664402;-1.94482106918;4.93791837435;-0.136190172036;2.41940129333;-0.566460951562;2.54918572825;0.425675761086;0.0;0.0;675;5.0;0.730003186184;0.506191106399;4.71238898038;-0.359929157551;1.5;0.5;0.396923113964;0.281384688707;4.49400679743;-0.554043520409;1;
-0.0957377851009;0.37948602438;-1.05710971355;4.71238898038;0.900549582265;0.270206996718;0.5;1.50710606575;1.47214257717;1.52085006237;0.793843209743;-0.401845633984;-0.599573135376;0.5;0.136317443934;4.46914372251;-0.321955448047;1.13091151734;0.709575638931;0.799595375895;-0.976637177811;0.318935139603;0.563143048156;-0.0405431725421;-1.93406231634;4.95688296999;-0.120020731668;2.43294623803;-0.572309646589;2.57731332288;0.424047688256;0.0;0.0;676;5.0;0.729452120134;0.513434853219;4.71238898038;-0.338058606063;1.5;0.5;0.402362678719;0.275973062794;4.51137563921;-0.546395138307;1;
-0.0833671167493;0.362125396729;-1.0391856432;4.71238898038;0.899074935473;0.254325394412;0.5;1.51031279564;1.46851670742;1.51914465427;0.791396617889;-0.383851289749;-0.606321513653;0.5;0.144735742815;4.46351182548;-0.323167181858;1.10781253544;0.706229835729;0.795775522972;-0.95771002472;0.323889967109;0.558094479221;-0.0289800958796;-1.92462816571;4.97472684991;-0.104954684009;2.44207228177;-0.57737436509;2.60319782034;0.422357346813;0.0;0.0;677;5.0;0.726763181518;0.520443677016;4.71238898038;-0.319073296327;1.5;0.5;0.407378092382;0.271935104349;4.52782598605;-0.539000011585;1;
-0.0670792013407;0.334588557482;-1.02022993565;4.71238898038;0.89821067964;0.229432782458;0.5;1.5123667717;1.46553826332;1.51800251007;0.794667363167;-0.363313704729;-0.616516649723;0.5;0.157930660292;4.45449372452;-0.32734457745;1.08298936728;0.701457256134;0.797493471657;-0.936908590395;0.331815340331;0.548985900532;-0.0145587150944;-1.91290362109;5.00418948065;-0.0842120384314;2.46549939845;-0.584930517665;2.64436509036;0.419659992464;0.0;0.0;678;5.0;0.729198447677;0.532599835185;4.71238898038;-0.296950636663;1.5;0.5;0.416606726254;0.262602431232;4.55726871145;-0.525778875121;1;
