px_1;px_3;px_2;D_23;angle_2;setPx3;v_f;pz_3;pz_2;pz_1;py_1;py_2;py_3;v_cruise;vy3;p_12;vy1;d_2;d_3;d_1;setPx2;vy2;v3;setPx1;phi_2;angle_3;phi_1;angle_1;setPy3;phi_3;v1;CY;CX;i;k;setPy1;v2;D_12;setPy2;T_Z;R;vx2;vx1;p_23;vx3;k_f;
-0.0833749547601;0.0656968951225;0.426452666521;4.71238898038;3.0651696525;0.118441872709;0.5;1.49690210819;1.49917018414;1.49252724648;-0.464924007654;-0.0980832502246;0.467495203018;0.5;-0.000503659232049;4.76101128093;0.0206230121202;0.437586792257;0.472088812485;0.472340677874;0.429943810241;-0.455928761841;0.527450016333;-0.134880161342;1.79686279262;1.57175122165;-2.96414848831;-1.53077706898;0.467444837095;0.139615283696;0.515464779719;0.0;0.0;1762;5.0;-0.462861706442;0.457263429897;4.71238898038;-0.143676126409;1.5;0.5;0.0349114372006;-0.515052065817;4.62593779825;0.527449775862;1;
-0.0945306271315;0.0748549550772;0.429255008698;4.71238898038;3.10331268281;0.127513962955;0.5;1.49683189392;1.49932980537;1.4910351038;-0.466863960028;-0.1063612625;0.472468107939;0.5;-0.0260098049546;4.75549908493;0.0420860633596;0.44223588802;0.478361136924;0.47633811168;0.431012410267;-0.458867403346;0.527232037172;-0.145729329734;1.81368549106;1.62014910657;-2.94181359387;-1.48877930135;0.469867127443;0.157127861203;0.513713881015;0.0;0.0;1763;5.0;-0.462655353692;0.45920381083;4.71238898038;-0.152248002835;1.5;0.5;0.0175740156963;-0.511987026025;4.62662767733;0.526590078777;1;
-0.105004288256;0.0839365199208;0.433054447174;4.71238898038;3.15208638389;0.136508181137;0.5;1.4965223074;1.49888706207;1.49057221413;-0.468795835972;-0.116485267878;0.476786375046;0.5;-0.0501038740425;4.75480451239;0.0628580045391;0.448447289935;0.484118360327;0.480411736302;0.432573253024;-0.458537120177;0.528098811303;-0.155967425214;1.83356213854;1.66581518873;-2.92124237386;-1.4480759883;0.471775987642;0.174260781863;0.513493195276;0.0;0.0;1764;5.0;-0.462510035518;0.458562368017;4.71238898038;-0.162338979895;1.5;0.5;-0.00481194149879;-0.509631369581;4.62388395051;0.525716612165;1;
-0.118119649589;0.0945975109935;0.437711566687;4.71238898038;3.20741992266;0.146827801169;0.5;1.49622070789;1.49834096432;1.49021828175;-0.471422046423;-0.127323970199;0.482520014048;0.5;-0.0800844322444;4.74995712706;0.0894347333381;0.455853933841;0.491705453542;0.48599485334;0.434687181034;-0.45877885872;0.528406886282;-0.168527683344;1.85387040863;1.72294088825;-2.89608671843;-1.39520200104;0.474511570823;0.193593540727;0.511952691401;0.0;0.0;1765;5.0;-0.462478573089;0.459774653571;4.71238898038;-0.173201856071;1.5;0.5;-0.0302438565242;-0.504080337551;4.62290843928;0.522302901756;1;
-0.131777465343;0.105154410005;0.441438645124;4.71238898038;3.25698180182;0.156921358137;0.5;1.49597585201;1.49807953835;1.49050426483;-0.47352579236;-0.137348368764;0.485975712538;0.5;-0.104508056425;4.74261034385;0.115708741366;0.46231228819;0.497222126539;0.491520067142;0.436115229507;-0.459295195327;0.528113269815;-0.181408181873;1.87243995412;1.77000067124;-2.87017038974;-1.34174834687;0.475524906895;0.213092818703;0.509616831696;0.0;0.0;1766;5.0;-0.461954918224;0.462369929639;4.71238898038;-0.183277888297;1.5;0.5;-0.0532341561769;-0.496307165291;4.62383817176;0.517669481327;1;
-0.141136258841;0.112816557288;0.445369869471;4.71238898038;3.3002446546;0.164096210308;0.5;1.49608242512;1.4982470274;1.49027359486;-0.475089073181;-0.145199805498;0.490534216166;0.5;-0.126988679939;4.73877425664;0.134047592827;0.468441356147;0.503340235653;0.495609797134;0.438048700309;-0.457582637963;0.528286291903;-0.190176904665;1.885951155;1.81355211852;-2.85282310164;-1.30397426451;0.477835348172;0.22605616602;0.508396746087;0.0;0.0;1767;5.0;-0.461684313898;0.463402441032;4.71238898038;-0.190958069294;1.5;0.5;-0.0732116916142;-0.490406458245;4.62329031819;0.512796530195;1;
-0.154227912426;0.121918149292;0.449200212955;4.71238898038;3.34722508728;0.172579636535;0.5;1.49614977837;1.49828219414;1.49019134045;-0.476434886456;-0.154105111957;0.494060367346;0.5;-0.149146223453;4.72980586752;0.157560830802;0.474899164929;0.508880812872;0.500775848063;0.439677060954;-0.456569231249;0.528112890328;-0.202264223779;1.901280143;1.85710545062;-2.82852572452;-1.25385017686;0.479145745;0.241934209128;0.505543406879;0.0;0.0;1768;5.0;-0.460678803375;0.466395224383;4.71238898038;-0.199762035081;1.5;0.5;-0.0952315200111;-0.480363113525;4.62383937331;0.506614872423;1;
-0.161437958479;0.129138678312;0.452049314976;4.71238898038;3.38038204159;0.179220395107;0.5;1.49605858326;1.49807214737;1.48970341682;-0.47829195857;-0.160166606307;0.496193110943;0.5;-0.164931019135;4.72737733796;0.172861877423;0.479585159222;0.512722538595;0.50480234951;0.440980007625;-0.454714980912;0.527276091614;-0.208862858584;1.91130760995;1.88893398238;-2.81606972801;-1.22126626684;0.479700009029;0.254610559387;0.504770585178;0.0;0.0;1769;5.0;-0.461005770828;0.467994305937;4.71238898038;-0.205638104398;1.5;0.5;-0.11069307351;-0.474249001047;4.62648825662;0.500817167952;1;
-0.171028569341;0.135586231947;0.456036508083;4.71238898038;3.42499894239;0.185135407572;0.5;1.4958987236;1.49786782265;1.48982048035;-0.480178952217;-0.168093591928;0.499459147453;0.5;-0.182291699422;4.72336724972;0.191780478062;0.486029579709;0.517535570051;0.509727964392;0.442933845773;-0.449883147285;0.527960551737;-0.217582496136;1.92394143834;1.92332835842;-2.79942581138;-1.18002796616;0.481229977511;0.265077822467;0.503494351285;0.0;0.0;1770;5.0;-0.461000904411;0.4685753111;4.71238898038;-0.213081906657;1.5;0.5;-0.131026623099;-0.465539267957;4.62432169131;0.49549175625;1;
-0.183017373085;0.144153043628;0.460142552853;4.71238898038;3.47336133425;0.192806254115;0.5;1.49583673477;1.49787116051;1.49021792412;-0.482258111238;-0.176859498024;0.50405049324;0.5;-0.205276434286;4.71662784064;0.214286537205;0.492960902088;0.524258523749;0.515818034491;0.444814453623;-0.444934655123;0.528064298685;-0.228342020191;1.93774597533;1.97005321807;-2.77888186531;-1.12915965962;0.483522849812;0.278553891504;0.501349263044;0.0;0.0;1771;5.0;-0.460829457518;0.470597396856;4.71238898038;-0.221352963536;1.5;0.5;-0.153280992292;-0.453246471059;4.62399322335;0.486532104873;1;
